name,year,DoD,DoEd,HHS,DoT,DoEnrg,NASA,NSF,DoA,EPA,DoHS,DoC,GEOID,id
"District 15, Florida",2012,0,0,0,0,0,0,0,0,0,0,0,5001600US1215,2237
"District 15, Florida",2013,0,0,0,0,150000,0,0,0,79937,0,0,5001600US1215,2238
"District 15, Florida",2014,0,0,0,0,0,0,0,0,0,0,0,5001600US1215,2239
"District 15, Florida",2015,0,0,224753,0,0,0,0,0,0,0,0,5001600US1215,2240
"District 15, Florida",2016,0,0,0,0,0,0,225000,0,0,0,0,5001600US1215,2241
"District 15, Florida",2017,0,0,0,0,0,0,450000,0,0,0,0,5001600US1215,2242
"District 15, Florida",2018,0,0,0,0,0,0,749720,0,0,0,0,5001600US1215,2243
"District 13, New York",2008,0,0,3646476,0,0,600000,0,0,0,0,0,5001600US3613,2244
"District 13, New York",2009,0,0,323291,0,0,100000,0,0,0,0,0,5001600US3613,2245
"District 13, New York",2010,0,0,0,0,0,600000,0,0,0,0,0,5001600US3613,2246
"District 13, New York",2011,0,0,530701,0,0,0,0,0,0,0,0,5001600US3613,2247
"District 13, New York",2012,0,0,0,0,0,124999,150000,0,0,0,0,5001600US3613,2248
"District 13, New York",2013,100000,0,1962771,0,150000,125000,1125000,0,0,0,0,5001600US3613,2249
"District 13, New York",2014,149984,0,2239120,0,1000000,0,745395,0,0,0,0,5001600US3613,2250
"District 13, New York",2015,0,0,0,0,0,0,0,0,0,0,0,5001600US3613,2251
"District 13, New York",2016,964505,0,2950566,0,0,0,0,0,0,0,0,5001600US3613,2252
"District 13, New York",2017,0,0,2119187,0,0,0,0,0,0,0,0,5001600US3613,2253
"District 13, New York",2018,0,0,2078163,0,0,0,450000,0,0,0,0,5001600US3613,2254
"District 1, Minnesota",2008,1442935,0,194175,0,0,0,96500,0,0,0,0,5001600US2701,2255
"District 1, Minnesota",2009,569891,0,0,0,0,0,501163,79812,0,0,0,5001600US2701,2256
"District 1, Minnesota",2010,799053,0,147909,0,0,0,0,398739,0,0,0,5001600US2701,2257
"District 1, Minnesota",2011,0,0,121294,0,0,0,0,0,0,0,0,5001600US2701,2258
"District 1, Minnesota",2012,0,0,0,0,0,0,0,0,0,0,0,5001600US2701,2259
"District 1, Minnesota",2013,0,0,0,0,0,0,0,0,0,0,0,5001600US2701,2260
"District 1, Minnesota",2014,0,0,163521,0,0,0,0,0,0,0,0,5001600US2701,2261
"District 1, Minnesota",2015,0,0,202754,0,0,0,0,0,0,0,0,5001600US2701,2262
"District 1, Minnesota",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US2701,2263
"District 1, Minnesota",2017,0,0,1622210,0,0,0,449414,0,0,0,0,5001600US2701,2264
"District 1, Minnesota",2018,0,0,2599874,0,0,0,671031,100000,0,0,0,5001600US2701,2265
"District 1, North Carolina",2008,2803941,0,2690107,0,0,0,475557,0,0,0,90000,5001600US3701,2266
"District 1, North Carolina",2009,3827381,0,4062625,0,0,0,227505,0,0,0,300000,5001600US3701,2267
"District 1, North Carolina",2010,1299967,0,6585274,0,0,0,1149906,400000,0,0,0,5001600US3701,2268
"District 1, North Carolina",2011,3631484,0,12380501,0,0,0,0,0,0,0,90000,5001600US3701,2269
"District 1, North Carolina",2012,148413,0,5891595,0,0,0,149996,199860,0,0,94206.78,5001600US3701,2270
"District 1, North Carolina",2013,1147729,0,6363807,0,0,112530,149993,477000,0,0,400000,5001600US3701,2271
"District 1, North Carolina",2014,299615.55,0,3823664,0,0,749667,973030,0,0,0,0,5001600US3701,2272
"District 1, North Carolina",2015,1499972,0,5799652,0,0,0,0,99933,0,0,0,5001600US3701,2273
"District 1, North Carolina",2016,399885.31,0,3368145,0,0,0,374901,99700,0,0,0,5001600US3701,2274
"District 1, North Carolina",2017,3494321.4,0,12206716,0,0,0,225000,0,0,0,0,5001600US3701,2275
"District 1, North Carolina",2018,648239,0,6054158,0,112500,124910,450000,0,0,0,0,5001600US3701,2276
"District 5, New Jersey",2008,268929,0,0,0,0,0,0,0,0,0,0,5001600US3405,2277
"District 5, New Jersey",2009,2517827,0,573850,0,0,0,0,0,0,0,0,5001600US3405,2278
"District 5, New Jersey",2010,1619929,0,0,0,249444,0,149881,0,0,0,0,5001600US3405,2279
"District 5, New Jersey",2011,279967,0,0,0,747047,0,0,0,0,149851.4,0,5001600US3405,2280
"District 5, New Jersey",2012,809942,0,0,0,149985,0,150000,0,0,999900.75,0,5001600US3405,2281
"District 5, New Jersey",2013,0,150000,0,0,0,0,0,0,0,0,0,5001600US3405,2282
"District 5, New Jersey",2014,0,0,973355,0,0,0,750000,0,0,0,0,5001600US3405,2283
"District 5, New Jersey",2015,299916,0,1544047,0,0,0,0,0,0,0,0,5001600US3405,2284
"District 5, New Jersey",2016,0,0,603667,0,149992,0,0,0,0,0,0,5001600US3405,2285
"District 5, New Jersey",2017,749995,0,1999931,0,999926,0,0,0,0,0,0,5001600US3405,2286
"District 5, New Jersey",2018,0,0,225000,0,131018,0,0,0,0,0,0,5001600US3405,2287
"District 4, California",2008,298609,0,0,0,0,599996,0,0,0,0,0,5001600US0604,2288
"District 4, California",2009,1694757,0,0,0,0,0,0,0,0,0,89827,5001600US0604,2289
"District 4, California",2010,948823,0,0,0,0,0,0,0,139520,0,279111.8,5001600US0604,2290
"District 4, California",2011,0,0,0,0,150000,0,0,0,225000,0,0,5001600US0604,2291
"District 4, California",2012,399720,74997,0,0,999956,0,0,0,0,0,300000,5001600US0604,2292
"District 4, California",2013,290093,0,204335,0,0,124962,0,0,0,0,0,5001600US0604,2293
"District 4, California",2014,149278,0,465696,0,0,874819,0,0,0,0,89972.38,5001600US0604,2294
"District 4, California",2015,2004292,0,300000,0,643658,749670,225000,0,0,0,299950.7,5001600US0604,2295
"District 4, California",2016,0,0,0,0,0,124188,0,0,0,0,0,5001600US0604,2296
"District 4, California",2017,1728496.56,0,0,0,0,249728,750000,0,0,0,99500,5001600US0604,2297
"District 4, California",2018,149523,0,280000,0,149921,1497273,224992,0,0,0,300000,5001600US0604,2298
"District 22, Florida",2008,0,99979,0,0,0,0,493537,0,0,0,0,5001600US1222,2299
"District 22, Florida",2009,1164263,0,0,0,0,0,100000,0,0,0,0,5001600US1222,2300
"District 22, Florida",2010,849571,0,1363954,0,0,0,142046,0,0,142713.66,0,5001600US1222,2301
"District 22, Florida",2011,0,0,0,0,0,0,149982,0,0,895567,0,5001600US1222,2302
"District 22, Florida",2012,149974,0,3221863,0,0,0,0,97692,0,477542.3,0,5001600US1222,2303
"District 22, Florida",2013,829429,0,0,0,0,0,499905,448000,0,0,0,5001600US1222,2304
"District 22, Florida",2014,99284,0,1569676.2,0,0,0,299999,0,0,0,0,5001600US1222,2305
"District 22, Florida",2015,1747692,0,543475,0,0,0,974974,0,0,0,400000,5001600US1222,2306
"District 22, Florida",2016,1149889,0,2801563,0,300000,0,0,0,0,0,0,5001600US1222,2307
"District 22, Florida",2017,1744558.2,0,1650000,0,0,0,0,98838,0,0,0,5001600US1222,2308
"District 22, Florida",2018,2875914,0,0,0,150000,125000,225000,0,0,0,0,5001600US1222,2309
"District 2, Texas",2008,0,0,631735,0,742378,0,149545,0,0,0,0,5001600US4802,2310
"District 2, Texas",2009,0,0,0,0,98528,0,99949,0,0,0,0,5001600US4802,2311
"District 2, Texas",2010,99979,0,181994,0,99547,0,149998,0,0,0,0,5001600US4802,2312
"District 2, Texas",2011,0,0,2387081,0,0,0,0,0,0,0,0,5001600US4802,2313
"District 2, Texas",2012,0,0,5807253,1000000,0,0,0,0,0,0,0,5001600US4802,2314
"District 2, Texas",2013,149912,0,4706502,0,0,0,0,0,0,0,0,5001600US4802,2315
"District 2, Texas",2014,0,0,2958773,0,0,0,374992,0,0,0,0,5001600US4802,2316
"District 2, Texas",2015,149996,0,223574,0,0,0,150000,0,0,0,0,5001600US4802,2317
"District 2, Texas",2016,2049473.2,0,8934175,0,0,124886,1696101,0,0,0,0,5001600US4802,2318
"District 2, Texas",2017,1899948,0,2876247,0,0,873473,225000,0,0,0,0,5001600US4802,2319
"District 2, Texas",2018,0,0,2394895,0,0,124934,449968,0,0,0,0,5001600US4802,2320
"District 12, Ohio",2008,5971840,0,0,0,0,0,649647,350000,0,0,89991,5001600US3912,2321
"District 12, Ohio",2009,2231345,0,1464491,0,100000,99059,1007521,349052,0,0,299999,5001600US3912,2322
"District 12, Ohio",2010,6258785,0,0,0,1200000,699375,1599301,0,0,0,0,5001600US3912,2323
"District 12, Ohio",2011,3846141,0,2865347,0,0,699290,0,0,0,0,0,5001600US3912,2324
"District 12, Ohio",2012,3848122,0,564742,0,449543,0,150000,0,0,0,0,5001600US3912,2325
"District 12, Ohio",2013,1898556,0,731337,0,2447879,0,950000,0,80000,0,0,5001600US3912,2326
"District 12, Ohio",2014,3628283.95,0,4792544.98,0,799839,125000,852704,0,0,0,0,5001600US3912,2327
"District 12, Ohio",2015,5234777.66,0,4117550,0,991406,750000,0,99948,0,0,0,5001600US3912,2328
"District 12, Ohio",2016,6530475.64,0,3457438,0,1748908.46,125000,0,0,0,0,0,5001600US3912,2329
"District 12, Ohio",2017,18223343.28,0,2055698,0,1155000,0,224963,0,0,0,0,5001600US3912,2330
"District 12, Ohio",2018,2844061.66,0,449999,0,305000,0,0,0,197736,0,119983.84,5001600US3912,2331
"District 3, Ohio",2008,908942,0,3161073,0,1450000,0,150000,0,0,0,0,5001600US3903,2332
"District 3, Ohio",2009,398463,0,1522315,0,400000,100000,150000,0,0,0,0,5001600US3903,2333
"District 3, Ohio",2010,869671,0,0,0,3200000,0,149608,0,0,0,0,5001600US3903,2334
"District 3, Ohio",2011,0,0,2975622,0,1600000,100000,300000,0,0,0,0,5001600US3903,2335
"District 3, Ohio",2012,830000,0,1051025,0,1458429,0,1649982,0,0,0,0,5001600US3903,2336
"District 3, Ohio",2013,149936,0,0,0,2305000,125000,800000,0,0,0,0,5001600US3903,2337
"District 3, Ohio",2014,150000,0,10208918,0,150000,1250000,0,100000,100000,0,0,5001600US3903,2338
"District 3, Ohio",2015,899999,0,2751077,0,1749999.69,123185,624634,100000,0,0,0,5001600US3903,2339
"District 3, Ohio",2016,1046509,0,379459,0,4310000,0,0,0,0,0,0,5001600US3903,2340
"District 3, Ohio",2017,200000,0,3394662,0,2009227.66,250000,0,0,0,0,0,5001600US3903,2341
"District 3, Ohio",2018,549080.7,0,2846021,0,6467236,874992,448756,0,0,0,0,5001600US3903,2342
"District 5, Indiana",2008,99803,0,1155103,0,0,0,0,589876,0,0,0,5001600US1805,2343
"District 5, Indiana",2009,968389,0,92850,0,0,0,1010000,348834,0,0,0,5001600US1805,2344
"District 5, Indiana",2010,1025415,0,2105683,0,0,0,199916,90000,0,0,0,5001600US1805,2345
"District 5, Indiana",2011,329520,0,1781197,0,0,0,0,0,0,0,0,5001600US1805,2346
"District 5, Indiana",2012,149450,0,1336966,0,0,0,0,0,0,0,0,5001600US1805,2347
"District 5, Indiana",2013,2865252,74992,350000,0,0,0,0,0,0,0,0,5001600US1805,2348
"District 5, Indiana",2014,149571,0,0,0,0,0,0,0,0,0,0,5001600US1805,2349
"District 5, Indiana",2015,1099299,0,4410500,0,0,0,0,0,0,0,0,5001600US1805,2350
"District 5, Indiana",2016,99925,0,429838,0,0,0,0,0,0,0,0,5001600US1805,2351
"District 5, Indiana",2017,499816,0,575562,0,0,0,225000,0,0,0,0,5001600US1805,2352
"District 5, Indiana",2018,99999.66,0,388130,0,0,0,0,0,0,0,0,5001600US1805,2353
"District 17, Texas",2008,5018019,0,2780470,0,399518,700000,567171,0,0,750000,0,5001600US4817,2354
"District 17, Texas",2009,11656484,0,2041581,0,2649671,1100000,600000,0,0,847000,0,5001600US4817,2355
"District 17, Texas",2010,5417320,0,978700,0,749996,1700000,200000,269999,280000,0,95000,5001600US4817,2356
"District 17, Texas",2011,8603971,0,3567481,0,1599000,1700000,299957,460000,80000,2346957,0,5001600US4817,2357
"District 17, Texas",2012,8771206,0,1494915,0,1113533,120492,485747,99999,299999,0,0,5001600US4817,2358
"District 17, Texas",2013,10447856,0,4242350,0,1143693,374994,150000,0,0,0,0,5001600US4817,2359
"District 17, Texas",2014,8967280,0,4029420,0,149106,875000,750000,199999,0,199999.97,0,5001600US4817,2360
"District 17, Texas",2015,13289642.6,0,2217377.88,199632.28,299904.38,1119130,299992,0,0,1609885.05,0,5001600US4817,2361
"District 17, Texas",2016,23255823.06,0,3940687,500000,299952.7,249854,750000,599988,0,0,0,5001600US4817,2362
"District 17, Texas",2017,24783676.46,0,3252555,0,0,1249167,750000,0,0,0,0,5001600US4817,2363
"District 17, Texas",2018,11468328.62,0,2729538,0,298550,249993,672905,99990,0,0,0,5001600US4817,2364
"District 3, Oregon",2008,199995,0,1224111,0,0,100000,0,429528,0,0,0,5001600US4103,2365
"District 3, Oregon",2009,99620,0,5243562,0,99683,100000,0,348170,0,99750,0,5001600US4103,2366
"District 3, Oregon",2010,499536,0,4249433,0,1199719,0,0,173240,0,0,0,5001600US4103,2367
"District 3, Oregon",2011,2654030,0,5775223,0,100000,99942,0,1009927,0,0,0,5001600US4103,2368
"District 3, Oregon",2012,2013185,0,4050999,0,2662723,125000,629138,100000,0,0,0,5001600US4103,2369
"District 3, Oregon",2013,1711383,0,2271859,0,0,498772,150000,0,0,99963.2,0,5001600US4103,2370
"District 3, Oregon",2014,1628434,74999,14993333,0,0,873855,0,99888,0,749857.1,0,5001600US4103,2371
"District 3, Oregon",2015,545711,0,5608571,0,2110799,370661,0,599886,0,0,99909.92,5001600US4103,2372
"District 3, Oregon",2016,2627670,0,12527056,0,137185,249481,599036,0,0,0,0,5001600US4103,2373
"District 3, Oregon",2017,3898986.62,0,7130822,0,0,1125000,2676889,0,0,0,0,5001600US4103,2374
"District 3, Oregon",2018,2122603,0,7862057,0,0,2624555,0,0,0,0,0,5001600US4103,2375
"District 14, Pennsylvania",2008,2062280,0,0,0,0,0,500000,0,0,0,0,5001600US4214,2376
"District 14, Pennsylvania",2009,730000,0,164486,0,0,100000,0,0,0,0,0,5001600US4214,2377
"District 14, Pennsylvania",2010,418799,100000,788330,0,99960,0,122930,0,0,0,0,5001600US4214,2378
"District 14, Pennsylvania",2011,1291050,1000000,1038169,0,1000000,0,299993,0,0,199997.4,0,5001600US4214,2379
"District 14, Pennsylvania",2012,1299862,900000,0,0,0,124917,378528,0,0,0,0,5001600US4214,2380
"District 14, Pennsylvania",2013,849995,0,0,0,0,0,0,449991,0,0,0,5001600US4214,2381
"District 14, Pennsylvania",2014,2700597,0,0,0,0,124990,0,0,0,0,0,5001600US4214,2382
"District 14, Pennsylvania",2015,3879202.74,0,0,0,149924.81,898924,0,0,0,0,0,5001600US4214,2383
"District 14, Pennsylvania",2016,5709382.94,0,0,0,999993.1,244535,0,0,0,0,0,5001600US4214,2384
"District 14, Pennsylvania",2017,6100487.11,0,0,0,0,749964,0,0,0,0,0,5001600US4214,2385
"District 14, Pennsylvania",2018,2373523.86,0,149782,0,1149861,0,0,0,0,0,0,5001600US4214,2386
"District 8, Virginia",2008,20275057,0,2283462,0,99968,695741,100000,0,0,0,0,5001600US5108,2387
"District 8, Virginia",2009,12501999,0,847416,0,749951,0,249207,0,0,0,0,5001600US5108,2388
"District 8, Virginia",2010,11548492,0,2439963,0,0,100000,324942,0,0,0,0,5001600US5108,2389
"District 8, Virginia",2011,7834633,0,1809215,0,0,942540,1307127,0,0,1099668.06,95000,5001600US5108,2390
"District 8, Virginia",2012,8990485,0,2091939,0,147796,218772,149959,0,0,96999.94,489892.4,5001600US5108,2391
"District 8, Virginia",2013,6304846,0,3322644,0,149991,1136103,144236,0,0,749876,389972,5001600US5108,2392
"District 8, Virginia",2014,6253579,0,1944318,0,0,125000,150000,0,0,0,399900.78,5001600US5108,2393
"District 8, Virginia",2015,12382716.75,0,4758005,0,149999,249919,730331,0,0,0,94951.79,5001600US5108,2394
"District 8, Virginia",2016,8325141.46,0,5812901,0,0,749927,224609,0,0,99992.89,0,5001600US5108,2395
"District 8, Virginia",2017,18135646.76,0,4603709,0,150000,124884,450000,0,0,0,239667.21,5001600US5108,2396
"District 8, Virginia",2018,12815043.37,0,2012737,0,668345.79,872115,225000,0,0,0,519979.84,5001600US5108,2397
"District 8, Texas",2008,0,0,100000,0,0,599973,0,0,0,0,0,5001600US4808,2398
"District 8, Texas",2009,99922,0,0,0,0,0,0,0,0,0,0,5001600US4808,2399
"District 8, Texas",2010,68931,0,0,0,0,99991,299588,90000,0,0,0,5001600US4808,2400
"District 8, Texas",2011,1526628,0,0,0,0,99904,0,0,0,0,0,5001600US4808,2401
"District 8, Texas",2012,299153,0,0,0,149720,874892,0,0,0,0,0,5001600US4808,2402
"District 8, Texas",2013,1838069,0,0,0,999648,324811,0,0,0,0,0,5001600US4808,2403
"District 8, Texas",2014,499016,0,220206,0,0,124196,0,0,0,0,0,5001600US4808,2404
"District 8, Texas",2015,79988,0,0,0,0,124978,0,0,0,0,0,5001600US4808,2405
"District 8, Texas",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US4808,2406
"District 8, Texas",2017,0,0,225000,0,0,124783,0,0,0,0,0,5001600US4808,2407
"District 8, Texas",2018,124840,0,340761,0,0,124989,0,0,0,0,0,5001600US4808,2408
"District 1, Indiana",2008,318991,0,0,0,193456,0,0,0,0,0,0,5001600US1801,2409
"District 1, Indiana",2009,239620,0,0,0,0,0,0,0,0,0,0,5001600US1801,2410
"District 1, Indiana",2010,1479789,0,394453,0,150000,0,149999,0,0,0,0,5001600US1801,2411
"District 1, Indiana",2011,100000,0,0,0,0,0,0,0,0,0,0,5001600US1801,2412
"District 1, Indiana",2012,749999,0,0,0,0,0,0,0,80000,0,0,5001600US1801,2413
"District 1, Indiana",2013,0,0,287585,0,0,0,0,0,0,0,0,5001600US1801,2414
"District 1, Indiana",2014,0,0,0,0,0,0,0,0,0,0,0,5001600US1801,2415
"District 1, Indiana",2015,0,0,0,0,0,0,0,0,0,0,0,5001600US1801,2416
"District 1, Indiana",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US1801,2417
"District 1, Indiana",2017,0,0,0,0,0,0,0,0,0,0,0,5001600US1801,2418
"District 1, Indiana",2018,0,0,225000,0,0,0,0,0,0,0,0,5001600US1801,2419
"District 2, Oklahoma",2008,0,0,0,0,0,0,0,79747,0,0,0,5001600US4002,2420
"District 2, Oklahoma",2009,0,0,0,0,0,0,0,349422,0,0,0,5001600US4002,2421
"District 2, Oklahoma",2010,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2422
"District 2, Oklahoma",2011,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2423
"District 2, Oklahoma",2012,947605,0,0,0,0,0,0,0,0,0,0,5001600US4002,2424
"District 2, Oklahoma",2013,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2425
"District 2, Oklahoma",2014,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2426
"District 2, Oklahoma",2015,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2427
"District 2, Oklahoma",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2428
"District 2, Oklahoma",2017,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2429
"District 2, Oklahoma",2018,0,0,0,0,0,0,0,0,0,0,0,5001600US4002,2430
"District 1, Oregon",2008,4040578,0,449495,0,1300000,599984,599999,0,0,0,90000,5001600US4101,2431
"District 1, Oregon",2009,3128712,0,2135013,0,199999,0,0,0,0,0,479995,5001600US4101,2432
"District 1, Oregon",2010,4500035,0,4462523,99910,1599579,199894,851906,0,69996,0,300000,5001600US4101,2433
"District 1, Oregon",2011,1929673,0,5511143,0,5400000,1199520,0,0,0,0,0,5001600US4101,2434
"District 1, Oregon",2012,6351479,0,8993833,0,1710939,2099822,639495,0,0,0,0,5001600US4101,2435
"District 1, Oregon",2013,2926935,0,3521986,0,3351378,449957,277972,0,0,0,0,5001600US4101,2436
"District 1, Oregon",2014,1891928,0,4331155,0,2148996.06,1249091,0,0,0,0,0,5001600US4101,2437
"District 1, Oregon",2015,4587849,0,1446122,0,1292929.59,1624841,750000,100000,0,0,0,5001600US4101,2438
"District 1, Oregon",2016,3884903.81,0,3168834,0,1149998.17,2872299,225000,600000,0,0,0,5001600US4101,2439
"District 1, Oregon",2017,11566907.76,0,8960986,0,1148996,1749418,224903,100000,0,0,0,5001600US4101,2440
"District 1, Oregon",2018,4695552.44,0,4955295,0,1449022.02,1865414,972352,600000,0,0,0,5001600US4101,2441
"District 11, Pennsylvania",2008,1258948,0,0,0,1250000,2094989,499360,0,0,0,0,5001600US4211,2442
"District 11, Pennsylvania",2009,1805639,0,0,0,200000,1999652,762000,0,0,0,0,5001600US4211,2443
"District 11, Pennsylvania",2010,3291103,0,0,0,2149421,898632,1101156,0,0,0,0,5001600US4211,2444
"District 11, Pennsylvania",2011,2371594,0,0,0,3149759,2199803,634138,98833,0,0,0,5001600US4211,2445
"District 11, Pennsylvania",2012,1006863,0,0,0,1148976,124926,0,0,80000,0,0,5001600US4211,2446
"District 11, Pennsylvania",2013,3319060,0,0,0,300000,962394,0,0,300000,0,0,5001600US4211,2447
"District 11, Pennsylvania",2014,629776,0,0,0,299988.98,1498617,0,0,0,0,0,5001600US4211,2448
"District 11, Pennsylvania",2015,4229716.99,0,0,0,2299998.78,2374596,0,0,0,0,0,5001600US4211,2449
"District 11, Pennsylvania",2016,2849185,0,255750,0,2297920.34,249978,225000,0,0,0,0,5001600US4211,2450
"District 11, Pennsylvania",2017,1594928.16,0,225000,0,2459804,874789,0,99936,0,0,0,5001600US4211,2451
"District 11, Pennsylvania",2018,2499968.9,0,2103567,0,1299990,374988,0,99999,0,0,0,5001600US4211,2452
"District 1, New York",2008,3482683,0,1609266,0,398903,0,100000,79244,0,99582,0,5001600US3601,2453
"District 1, New York",2009,4559087,0,7188008,0,3340247,0,616000,349984,0,0,0,5001600US3601,2454
"District 1, New York",2010,3378317,0,7651647,0,940015,199292,0,0,0,0,0,5001600US3601,2455
"District 1, New York",2011,1657694,0,3921096,0,574999,1298970,0,0,0,0,0,5001600US3601,2456
"District 1, New York",2012,3874139,0,3113627,0,1298003,125000,149995,0,0,0,0,5001600US3601,2457
"District 1, New York",2013,1370421,75000,397677,0,1446081,249625,880051,0,0,0,0,5001600US3601,2458
"District 1, New York",2014,1974714,0,2574330,0,1010290,993842,0,450000,0,0,0,5001600US3601,2459
"District 1, New York",2015,979776,150000,5443001,0,749319.78,2496582,300000,299641,0,0,99743.12,5001600US3601,2460
"District 1, New York",2016,1129419,0,6464818,0,1298813,0,0,1199776,0,0,0,5001600US3601,2461
"District 1, New York",2017,2732383,0,1547482,0,149868,0,0,0,0,0,0,5001600US3601,2462
"District 1, New York",2018,0,0,2323670,149758.5,826500.88,0,225000,0,0,0,0,5001600US3601,2463
"District 4, Oregon",2008,1998567,574956,10510669,0,199840,199791,249959,0,0,0,0,5001600US4104,2464
"District 4, Oregon",2009,190000,499411,21009369,0,749888,800000,599889,0,0,100000,0,5001600US4104,2465
"District 4, Oregon",2010,1364884,74956,11769865,0,199981,700000,1055231,0,139950,825000,0,5001600US4104,2466
"District 4, Oregon",2011,1686105,723330,8741406,0,149999,899988,649685,100000,303760,825000,0,5001600US4104,2467
"District 4, Oregon",2012,299768,1049953,10671679,0,299813,374999,1628103,0,0,0,0,5001600US4104,2468
"District 4, Oregon",2013,1159841,1124412,3980049,0,304980,834402,298898,0,0,0,0,5001600US4104,2469
"District 4, Oregon",2014,4865736,574720,9659535,0,999974,612761,900000,100000,0,0,0,5001600US4104,2470
"District 4, Oregon",2015,4729956,0,4970894,0,0,984038,1633518,99917,0,0,0,5001600US4104,2471
"District 4, Oregon",2016,829831,0,5117673,0,299999.5,0,150000,0,100000,0,0,5001600US4104,2472
"District 4, Oregon",2017,299846.87,0,5845578,0,224999,249959,1200000,0,299998.6,0,0,5001600US4104,2473
"District 4, Oregon",2018,1724932.24,0,8316706,0,0,718595,1679537,0,0,0,0,5001600US4104,2474
"District 6, Alabama",2008,99793,0,731101,0,100000,0,0,0,0,0,0,5001600US0106,2475
"District 6, Alabama",2009,100000,0,353708,0,750000,0,150000,0,0,0,0,5001600US0106,2476
"District 6, Alabama",2010,0,0,1771480,0,0,0,0,0,0,0,0,5001600US0106,2477
"District 6, Alabama",2011,0,0,305596,0,0,0,0,0,0,0,0,5001600US0106,2478
"District 6, Alabama",2012,299029,0,221853,0,0,0,0,0,0,0,0,5001600US0106,2479
"District 6, Alabama",2013,0,0,661260,0,0,0,0,0,0,0,0,5001600US0106,2480
"District 6, Alabama",2014,0,0,1509818,0,0,0,0,0,0,99896.12,0,5001600US0106,2481
"District 6, Alabama",2015,149996,0,1613420,0,0,0,224953,0,0,0,0,5001600US0106,2482
"District 6, Alabama",2016,0,0,366185,0,0,0,0,0,0,0,0,5001600US0106,2483
"District 6, Alabama",2017,0,0,2024202,0,0,0,0,0,0,0,0,5001600US0106,2484
"District 6, Alabama",2018,0,0,1360388,0,0,0,0,0,0,0,0,5001600US0106,2485
"District 10, Florida",2008,819423,0,0,0,0,0,0,0,0,0,0,5001600US1210,2486
"District 10, Florida",2009,899998,0,0,0,0,100000,0,0,0,0,0,5001600US1210,2487
"District 10, Florida",2010,0,0,0,0,0,0,150000,0,0,0,0,5001600US1210,2488
"District 10, Florida",2011,70000,0,339058,0,0,0,0,0,0,0,0,5001600US1210,2489
"District 10, Florida",2012,2049436,0,402986,0,0,0,0,0,0,0,0,5001600US1210,2490
"District 10, Florida",2013,0,0,0,0,0,0,150000,0,0,0,0,5001600US1210,2491
"District 10, Florida",2014,0,0,0,0,0,0,683351,0,0,0,0,5001600US1210,2492
"District 10, Florida",2015,0,0,0,0,0,0,0,0,0,0,0,5001600US1210,2493
"District 10, Florida",2016,1649890,0,0,0,0,0,0,0,0,0,0,5001600US1210,2494
"District 10, Florida",2017,449041,0,0,0,0,0,0,0,0,0,0,5001600US1210,2495
"District 10, Florida",2018,1849421,0,0,0,0,124464,0,0,0,0,0,5001600US1210,2496
"District 5, Oklahoma",2008,1499911,100000,2666133,0,0,0,0,0,0,0,0,5001600US4005,2497
"District 5, Oklahoma",2009,99984,0,4577303,0,0,0,0,0,0,0,0,5001600US4005,2498
"District 5, Oklahoma",2010,1204391,0,3113970,0,0,0,149959,0,0,0,0,5001600US4005,2499
"District 5, Oklahoma",2011,0,294262,7784708,0,0,0,0,0,0,0,0,5001600US4005,2500
"District 5, Oklahoma",2012,149616,0,6420957,0,0,0,0,0,0,0,0,5001600US4005,2501
"District 5, Oklahoma",2013,375000,0,4027907,0,0,0,0,0,0,0,0,5001600US4005,2502
"District 5, Oklahoma",2014,99977,0,1747035,0,0,0,225000,0,0,0,0,5001600US4005,2503
"District 5, Oklahoma",2015,994302.2,0,9136962,0,0,0,0,0,0,0,0,5001600US4005,2504
"District 5, Oklahoma",2016,0,0,2451215,0,0,0,0,0,0,0,0,5001600US4005,2505
"District 5, Oklahoma",2017,0,0,0,0,0,0,0,0,0,0,0,5001600US4005,2506
"District 5, Oklahoma",2018,124921,0,1101746,0,0,0,0,0,0,0,0,5001600US4005,2507
"District 3, Utah",2008,1768990,0,0,0,200000,0,150000,0,0,750000,0,5001600US4903,2508
"District 3, Utah",2009,2826136,0,1565320,200000,749934,0,137500,0,0,0,0,5001600US4903,2509
"District 3, Utah",2010,1533459,0,0,0,0,100000,683795,0,0,0,0,5001600US4903,2510
"District 3, Utah",2011,179156,0,0,0,0,599383,500000,0,0,750000,0,5001600US4903,2511
"District 3, Utah",2012,149055,0,0,0,0,0,0,0,0,0,0,5001600US4903,2512
"District 3, Utah",2013,673627,0,149900,0,299961,250000,299847,0,0,0,0,5001600US4903,2513
"District 3, Utah",2014,2766031,0,0,0,146300,0,225000,100000,0,0,0,5001600US4903,2514
